tipo_de_compra;codigo;descricao;fornecedor;qtd_pedido;embalagem_padrao;qtd_corrigida;data_colocacao;semana_compra;rota_cod;centro;rota; preco_unitario ; valor_total ;dia_colocacao;comprador;de_chao;de_simulado;de_fechamento_sim_viveo;politica;forecast;estoque_chao;estoque_total;delta_forecast;estoque_projetado_c_pedido;de_com_pedido_filial
COMPRA SEMANAL;206708;COTELLIC 20MG CX 63 CPR;ROCHE;1;1;1;24/05/2024;S3;-;Mafra - DF;1009; R$ 18.360,00 ; R$ 18.359,60 ;Sexta-feira;Byanca;0;0;60;30;2;0;0;1;0;6
COMPRA SEMANAL;206747;CYMEVIR (GANCICLOVIR) 500MG SF IV BOLSA;HALEXISTAR;25;14;28;21/05/2024;S3;-;Mafra - LDA;1002; R$ 146,00 ; R$ 3.643,75 ;Livre;Alessandro;0;0;60;60;8;0;0;8;17;63
COMPRA SEMANAL;206747;CYMEVIR (GANCICLOVIR) 500MG SF IV BOLSA;HALEXISTAR;104;14;98;21/05/2024;S3;-;Mafra - REC;1010; R$ 146,00 ; R$ 15.158,00 ;Livre;Alessandro;3;3;60;60;80;7;7;80;31;12
COMPRA SEMANAL;206752;PURAN T4 112MG CX 30CPR;SANOFI;15;1;15;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 22,00 ; R$ 327,75 ;Livre;Karolina;0;0;60;60;9;0;0;6;9;30
COMPRA SEMANAL;206752;PURAN T4 112MG CX 30CPR;SANOFI;2;1;2;21/05/2024;S3;-;Mafra - REC;1010; R$ 11,00 ; R$ 21,76 ;Livre;Karolina;0;0;60;60;1;0;0;1;2;45
COMPRA SEMANAL;206976;KYPROLIS 60MG PO LIOF SOL INJ CT 1 FA VD TRANS (G);AMGEN;39;1;39;21/05/2024;S3;-;Mafra - LDA;1002; R$ 5.755,00 ; R$ 224.448,90 ;Livre;Elisete;9;18;60;45;34;10;20;20;39;35
COMPRA SEMANAL;206976;KYPROLIS 60MG PO LIOF SOL INJ CT 1 FA VD TRANS (G);AMGEN;63;1;63;21/05/2024;S3;-;Mafra - REC;1010; R$ 5.755,00 ; R$ 362.571,30 ;Livre;Elisete;7;27;60;45;70;16;63;41;85;37
COMPRA SEMANAL;207118;QUETIPIN (QUETIAPINA) (C1) 100MG CX C/30 CPR;CRISTALIA;13;50;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 15,00 ; R$ 195,00 ;Livre;Alessandro;0;0;60;60;4;0;0;4;9;65
COMPRA SEMANAL;207118;QUETIPIN (QUETIAPINA) (C1) 100MG CX C/30 CPR;CRISTALIA;10;50;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 15,00 ; R$ 150,00 ;Livre;Alessandro;4;4;60;60;8;1;1;8;3;13
COMPRA SEMANAL;207118;QUETIPIN (QUETIAPINA) (C1) 100MG CX C/30 CPR;CRISTALIA;20;50;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 15,00 ; R$ 300,00 ;Livre;Alessandro;0;0;60;60;16;0;0;16;4;7
COMPRA SEMANAL;207120;BARIOGEL 100% 1G/ML SUPS ORAL 150ML SABOR MACA;CRISTALIA;13;1;13;21/05/2024;S3;-;Mafra - RPO;1001; R$ -   ; R$ 0,13 ;;Alessandro;0;0;60;60;10;0;0;10;3;9
COMPRA SEMANAL;207120;BARIOGEL 100% 1G/ML SUPS ORAL 150ML SABOR MACA;CRISTALIA;19;1;19;21/05/2024;S3;-;Mafra - LDA;1002; R$ -   ; R$ 0,19 ;;Alessandro;0;0;60;60;15;0;0;15;4;8
COMPRA SEMANAL;207125;HERCEPTIN SC 600MG C/1 FRA (G)*;ROCHE;132;1;132;24/05/2024;S3;-;Mafra - RPO;1001; R$ 11.554,00 ; R$ 1.525.072,56 ;Sexta-feira;Byanca;2;3;60;30;167;12;14;163;-17;-3
COMPRA SEMANAL;207125;HERCEPTIN SC 600MG C/1 FRA (G)*;ROCHE;10;1;10;24/05/2024;S3;-;Mafra - LDA;1002; R$ 9.537,00 ; R$ 90.601,12 ;Sexta-feira;Byanca;0;19;60;30;16;0;10;13;7;12
COMPRA SEMANAL;207136;HIDROCORTISONA (GEN) 100MG PO INJ CX C/50 F/A IV/IM;BLAU;9;16;16;21/05/2024;S3;-;Mafra - RPO;1001; R$ 151,00 ; R$ 1.354,95 ;Livre;Alessandro;6;6;60;50;10;2;2;4;7;20
COMPRA SEMANAL;207164;DONAREN RETARD (C1) 150 MG CX 30COMP;APSEN;3;1;3;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 97,00 ; R$ 290,91 ;;Elisete;30;30;60;60;2;2;2;2;3;49
COMPRA SEMANAL;207164;DONAREN RETARD (C1) 150 MG CX 30COMP;APSEN;5;1;5;21/05/2024;S3;-;Mafra - LDA;1002; R$ 97,00 ; R$ 484,85 ;;Elisete;0;0;60;60;2;0;0;2;3;34
COMPRA SEMANAL;207164;DONAREN RETARD (C1) 150 MG CX 30COMP;APSEN;13;1;13;21/05/2024;S3;-;Mafra - DF;1009; R$ 97,00 ; R$ 1.260,61 ;Livre;Elisete;0;0;60;60;5;0;0;5;8;47
COMPRA SEMANAL;207164;DONAREN RETARD (C1) 150 MG CX 30COMP;APSEN;2;1;2;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 97,00 ; R$ 193,94 ;Livre;Elisete;0;0;60;60;1;0;0;1;1;23
COMPRA SEMANAL;207164;DONAREN RETARD (C1) 150 MG CX 30COMP;APSEN;5;1;5;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 97,00 ; R$ 484,85 ;;Elisete;0;0;60;60;2;0;0;2;3;49
COMPRA SEMANAL;207356;PRATIDERM POMADA 60G (NISTATINA + OXIDO DE ZINCO);PRATI DONADUZZI;34;50;50;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 7,00 ; R$ 243,44 ;Livre;Teresa;0;0;60;45;60;0;0;60;66;33
COMPRA SEMANAL;207356;PRATIDERM POMADA 60G (NISTATINA + OXIDO DE ZINCO);PRATI DONADUZZI;92;50;100;21/05/2024;S3;-;Mafra - RPO;1001; R$ 7,00 ; R$ 658,72 ;;Teresa;0;0;60;45;60;0;0;60;66;33
COMPRA SEMANAL;207356;PRATIDERM POMADA 60G (NISTATINA + OXIDO DE ZINCO);PRATI DONADUZZI;29;50;50;21/05/2024;S3;-;Mafra - CTL;1003; R$ 7,00 ; R$ 207,64 ;Livre;Teresa;4;4;60;45;14;2;2;14;17;36
COMPRA SEMANAL;207400;BETACRIS 5MG C/ 10AMP X 5ML *;CRISTALIA;18;20;20;21/05/2024;S3;-;Mafra - RPO;1001; R$ 165,00 ; R$ 2.970,00 ;Livre;Alessandro;0;0;60;60;15;0;0;11;7;14
COMPRA SEMANAL;207400;BETACRIS 5MG C/ 10AMP X 5ML *;CRISTALIA;2;20;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 165,00 ; R$ 330,00 ;Livre;Alessandro;0;0;60;60;2;0;0;1;1;10
COMPRA SEMANAL;207400;BETACRIS 5MG C/ 10AMP X 5ML *;CRISTALIA;30;20;40;21/05/2024;S3;-;Mafra - DF;1009; R$ 165,00 ; R$ 4.950,00 ;Livre;Alessandro;1;1;60;60;25;1;1;19;12;15
COMPRA SEMANAL;207445;QUETIPIN (QUETIAPINA) (C1) 25MG CX C/30 CPR REV;CRISTALIA;19;1;19;21/05/2024;S3;-;Mafra - RPO;1001; R$ 8,00 ; R$ 142,50 ;Livre;Alessandro;0;19;60;60;16;0;10;11;18;34
COMPRA SEMANAL;207535;AUBAGIO (C1) 14MG CX 30  CPR;SANOFI;1;1;1;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 7.357,00 ; R$ 7.356,52 ;;Karolina;0;0;60;60;1;0;0;1;1;15
COMPRA SEMANAL;207536;CAPRELSA 100MG CX 30 CPR;SANOFI;6;1;6;21/05/2024;S3;-;Mafra - RPO;1001; R$ 7.631,00 ; R$ 45.786,30 ;Livre;Karolina;0;0;60;60;3;0;0;0;6;57
COMPRA SEMANAL;207536;CAPRELSA 100MG CX 30 CPR;SANOFI;2;1;2;21/05/2024;S3;-;Mafra - REC;1010; R$ 7.631,00 ; R$ 15.262,10 ;Livre;Karolina;0;0;60;60;1;0;0;1;1;31
COMPRA SEMANAL;207536;CAPRELSA 100MG CX 30 CPR;SANOFI;67;1;67;21/05/2024;S3;-;Mafra - RJ;1023; R$ 7.631,00 ; R$ 511.280,35 ;;Karolina;0;0;60;60;27;0;0;23;44;50
COMPRA SEMANAL;207537;CAPRELSA 300MG CX 30 CPR;SANOFI;2;1;2;21/05/2024;S3;-;Mafra - DF;1009; R$ 20.268,00 ; R$ 40.536,62 ;Livre;Karolina;0;0;60;60;1;0;0;1;2;45
COMPRA SEMANAL;207538;MYOZYME 50MG PO LIOF INJ C/ F/A (G);SANOFI;56;1;56;21/05/2024;S3;-;Mafra - DF;1009; R$ 1.971,00 ; R$ 110.364,24 ;Livre;Karolina;0;0;60;60;37;0;0;30;26;21
COMPRA SEMANAL;208260;IMUNOGLOBULINA HUMANA (HIZENTRA) 2G C/ F/A X 10ML (G);CSL;1;1;1;21/05/2024;S3;29;Mafra - LDA;1009->1002; R$ 674,00 ; R$ 674,45 ;;Andrew;0;30;60;60;1;0;1;1;2;45
COMPRA SEMANAL;208356;BIOZINC  2MG/0,5ML CX C/ FR 75ML;LABOFARMA;84;20;80;21/05/2024;S3;12;Mafra - RPO;1003->1001; R$ 23,00 ; R$ 1.962,24 ;Livre;Bruna;5;5;60;60;56;10;10;33;61;32
COMPRA SEMANAL;208356;BIOZINC  2MG/0,5ML CX C/ FR 75ML;LABOFARMA;9;20;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 23,00 ; R$ 210,78 ;;Bruna;5;5;60;60;6;1;1;3;7;34
COMPRA SEMANAL;208356;BIOZINC  2MG/0,5ML CX C/ FR 75ML;LABOFARMA;18;20;20;21/05/2024;S3;-;Mafra - DF;1009; R$ 23,00 ; R$ 421,56 ;Livre;Bruna;0;46;60;60;26;0;40;16;42;49
COMPRA SEMANAL;208356;BIOZINC  2MG/0,5ML CX C/ FR 75ML;LABOFARMA;35;20;40;21/05/2024;S3;-;Mafra - REC;1010; R$ 24,00 ; R$ 824,60 ;Livre;Bruna;33;52;60;60;63;70;110;38;107;51
COMPRA SEMANAL;208675;INFANRIX HEXA (G);GSK VACINA;2878;1;2878;21/05/2024;S3;-;Mafra - LDA;1002; R$ 153,00 ; R$ 440.449,12 ;Livre;Byanca;6;6;60;45;1596;338;338;822;2394;45
COMPRA SEMANAL;208675;INFANRIX HEXA (G);GSK VACINA;833;1;833;21/05/2024;S3;-;Mafra - CTL;1003; R$ 145,00 ; R$ 120.635,06 ;Livre;Byanca;3;3;60;45;432;38;38;223;648;45
COMPRA SEMANAL;208675;INFANRIX HEXA (G);GSK VACINA;4779;1;4779;21/05/2024;S3;-;Mafra - DF;1009; R$ 145,00 ; R$ 692.094,78 ;Livre;Byanca;10;10;60;45;2842;948;948;1464;4263;45
COMPRA SEMANAL;208675;INFANRIX HEXA (G);GSK VACINA;749;1;749;21/05/2024;S3;-;Mafra - RJ;1023; R$ 145,00 ; R$ 108.462,69 ;Livre;Byanca;16;16;60;45;508;275;275;262;762;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;2725;1;2725;21/05/2024;S3;-;Mafra - RPO;1001; R$ 134,00 ; R$ 365.286,25 ;Livre;Byanca;12;12;60;45;1404;579;579;1197;2107;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;2155;1;2155;21/05/2024;S3;-;Mafra - LDA;1002; R$ 142,00 ; R$ 305.255,75 ;Livre;Byanca;2;2;60;45;947;74;74;808;1421;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;926;1;926;21/05/2024;S3;-;Mafra - CTL;1003; R$ 134,00 ; R$ 124.130,30 ;Livre;Byanca;4;4;60;45;414;49;49;353;622;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;2922;1;2922;21/05/2024;S3;-;Mafra - DF;1009; R$ 134,00 ; R$ 391.694,10 ;Livre;Byanca;5;5;60;45;1336;222;222;1139;2005;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;502;1;502;21/05/2024;S3;-;Mafra - RJ;1023; R$ 134,00 ; R$ 67.293,10 ;Livre;Byanca;20;20;60;45;299;202;202;255;449;45
COMPRA SEMANAL;208676;INFANRIX PENTA (G);GSK VACINA;1780;1;1780;21/05/2024;S3;-;Mafra - RN;1024; R$ 1,00 ; R$ 1.780,00 ;Livre;Byanca;6;6;60;45;823;156;156;701;1235;45
COMPRA SEMANAL;208684;BEXSERO SER PREENC 0,5ML C/AG (G);GSK VACINA;2000;1;2000;21/05/2024;S3;-;Mafra - RN;1024; R$ 1,00 ; R$ 2.000,00 ;Livre;Byanca;17;17;60;90;2537;1466;1466;1467;1999;24
COMPRA SEMANAL;208702;ACT-HIB (G);SANOFI VACINA;152;1;152;21/05/2024;S3;-;Mafra - RPO;1001; R$ 36,00 ; R$ 5.465,92 ;Livre;Byanca;0;0;60;60;59;0;0;58;94;48
COMPRA SEMANAL;208702;ACT-HIB (G);SANOFI VACINA;129;1;129;21/05/2024;S3;-;Mafra - LDA;1002; R$ 38,00 ; R$ 4.903,29 ;Livre;Byanca;1;1;60;60;50;1;1;48;82;49
COMPRA SEMANAL;208702;ACT-HIB (G);SANOFI VACINA;160;1;160;21/05/2024;S3;-;Mafra - CTL;1003; R$ 36,00 ; R$ 5.753,60 ;Livre;Byanca;0;0;60;60;62;0;0;61;99;48
COMPRA SEMANAL;208702;ACT-HIB (G);SANOFI VACINA;95;1;95;21/05/2024;S3;-;Mafra - DF;1009; R$ 36,00 ; R$ 3.416,20 ;Livre;Byanca;0;0;60;60;37;0;0;36;59;48
COMPRA SEMANAL;208702;ACT-HIB (G);SANOFI VACINA;90;1;90;21/05/2024;S3;-;Mafra - RN;1024; R$ 1,00 ; R$ 90,00 ;Livre;Byanca;0;0;60;60;35;0;0;35;55;48
COMPRA SEMANAL;208709;TYPHIM VI (G);SANOFI VACINA;1010;1;1010;21/05/2024;S3;-;Mafra - RPO;1001; R$ 46,00 ; R$ 46.702,40 ;Livre;Byanca;3;3;60;60;404;36;36;338;708;53
COMPRA SEMANAL;208709;TYPHIM VI (G);SANOFI VACINA;90;1;90;21/05/2024;S3;-;Mafra - LDA;1002; R$ 49,00 ; R$ 4.399,20 ;Livre;Byanca;4;4;60;60;36;5;5;30;65;54
COMPRA SEMANAL;208709;TYPHIM VI (G);SANOFI VACINA;69;1;69;21/05/2024;S3;-;Mafra - CTL;1003; R$ 46,00 ; R$ 3.190,56 ;Livre;Byanca;0;0;60;60;28;0;0;23;46;49
COMPRA SEMANAL;208753;HEXAXIM (G);SANOFI VACINA;1970;1;1970;21/05/2024;S3;-;Mafra - DF;1009; R$ 132,00 ; R$ 259.941,50 ;Livre;Byanca;17;19;60;60;2253;1272;1403;1230;2143;29
COMPRA SEMANAL;208804;FENTANEST (A1) 0,05MG/ML CX C/50 AMP 2ML STERILE PACK;CRISTALIA;62;16;64;21/05/2024;S3;-;Mafra - RPO;1001; R$ 211,00 ; R$ 13.051,00 ;Livre;Alessandro;0;0;60;60;48;0;0;47;15;9
COMPRA SEMANAL;208804;FENTANEST (A1) 0,05MG/ML CX C/50 AMP 2ML STERILE PACK;CRISTALIA;33;16;32;21/05/2024;S3;-;Mafra - DF;1009; R$ 211,00 ; R$ 6.946,50 ;Livre;Alessandro;2;2;60;60;26;2;2;26;9;11
COMPRA SEMANAL;208804;FENTANEST (A1) 0,05MG/ML CX C/50 AMP 2ML STERILE PACK;CRISTALIA;28;16;32;21/05/2024;S3;-;Mafra - REC;1010; R$ 211,00 ; R$ 5.894,00 ;Livre;Alessandro;0;0;60;60;9;0;0;9;19;63
COMPRA SEMANAL;208806;LEUKERAN 2MG C/25 CPR REV (G)*;ASPEN;4;1;4;21/05/2024;S3;-;Mafra - REC;1010; R$ 85,00 ; R$ 338,80 ;Livre;Teresa;5;55;60;60;12;2;22;5;21;53
COMPRA SEMANAL;208806;LEUKERAN 2MG C/25 CPR REV (G)*;ASPEN;17;1;17;21/05/2024;S3;61;Mafra - RJ;1002->1023; R$ 85,00 ; R$ 1.439,90 ;Livre;Teresa;38;38;60;60;31;39;39;13;43;42
COMPRA SEMANAL;208806;LEUKERAN 2MG C/25 CPR REV (G)*;ASPEN;7;1;7;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 85,00 ; R$ 592,90 ;Livre;Teresa;1;64;60;60;24;1;51;10;48;60
COMPRA SEMANAL;209046;MYTEDOM (METADONA) (A1) 10MG CX C/25 AMP 1ML*;CRISTALIA;36;48;48;21/05/2024;S3;-;Mafra - RPO;1001; R$ 110,00 ; R$ 3.969,00 ;Livre;Alessandro;0;56;60;60;51;0;96;30;102;60
COMPRA SEMANAL;209046;MYTEDOM (METADONA) (A1) 10MG CX C/25 AMP 1ML*;CRISTALIA;9;48;0;21/05/2024;S3;-;Mafra - LDA;1002; R$ 110,00 ; R$ 992,25 ;Livre;Alessandro;4;4;60;60;8;1;1;4;6;21
COMPRA SEMANAL;209046;MYTEDOM (METADONA) (A1) 10MG CX C/25 AMP 1ML*;CRISTALIA;12;48;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 110,00 ; R$ 1.323,00 ;Livre;Alessandro;0;0;60;60;11;0;0;6;6;15
COMPRA SEMANAL;209052;CINETOL (LACTATO DE BIPERIDENO) (C1) 5MG/ML CX C/25 AMP 1ML;CRISTALIA;1;1;1;21/05/2024;S3;-;Mafra - RPO;1001; R$ 48,00 ; R$ 47,50 ;Livre;Alessandro;0;0;60;60;1;0;0;1;0;13
COMPRA SEMANAL;209052;CINETOL (LACTATO DE BIPERIDENO) (C1) 5MG/ML CX C/25 AMP 1ML;CRISTALIA;1;1;1;21/05/2024;S3;-;Mafra - LDA;1002; R$ 48,00 ; R$ 47,50 ;Livre;Alessandro;30;30;60;60;1;1;1;1;1;26
COMPRA SEMANAL;209080;AZITROMICINA 500MG (GEN) C/10 F/A *;CRISTALIA;21;48;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 132,00 ; R$ 2.772,00 ;Livre;Alessandro;0;0;60;60;17;0;0;14;7;13
COMPRA SEMANAL;209080;AZITROMICINA 500MG (GEN) C/10 F/A *;CRISTALIA;50;48;48;21/05/2024;S3;-;Mafra - REC;1010; R$ 132,00 ; R$ 6.600,00 ;Livre;Alessandro;0;0;60;60;41;0;0;32;18;13
COMPRA SEMANAL;209130;FENTANEST (A1) 0,05MG/ML CX 10 AMP 5ML;CRISTALIA;14;48;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 28,00 ; R$ 392,00 ;Livre;Alessandro;0;0;60;60;11;0;0;11;3;8
COMPRA SEMANAL;209130;FENTANEST (A1) 0,05MG/ML CX 10 AMP 5ML;CRISTALIA;37;48;48;21/05/2024;S3;-;Mafra - LDA;1002; R$ 28,00 ; R$ 1.036,00 ;Livre;Alessandro;0;0;60;60;12;0;0;12;25;62
COMPRA SEMANAL;209130;FENTANEST (A1) 0,05MG/ML CX 10 AMP 5ML;CRISTALIA;23;48;0;21/05/2024;S3;-;Mafra - DF;1009; R$ 28,00 ; R$ 644,00 ;Livre;Alessandro;0;0;60;60;18;0;0;18;5;8
COMPRA SEMANAL;209130;FENTANEST (A1) 0,05MG/ML CX 10 AMP 5ML;CRISTALIA;6;48;0;21/05/2024;S3;-;Mafra - REC;1010; R$ 28,00 ; R$ 168,00 ;Livre;Alessandro;0;0;60;60;5;0;0;5;1;8
COMPRA SEMANAL;209130;FENTANEST (A1) 0,05MG/ML CX 10 AMP 5ML;CRISTALIA;18;48;0;21/05/2024;S3;-;Mafra - RJ;1023; R$ 28,00 ; R$ 504,00 ;Livre;Alessandro;0;0;60;60;14;0;0;14;4;8
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;13;1;13;21/05/2024;S3;-;Mafra - RPO;1001; R$ 120,00 ; R$ 1.553,89 ;Livre;Teresa;41;41;60;60;14;19;19;4;28;59
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;2;1;2;21/05/2024;S3;-;Mafra - LDA;1002; R$ 120,00 ; R$ 239,06 ;Livre;Teresa;63;63;60;60;11;23;23;3;22;59
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;5;1;5;21/05/2024;S3;-;Mafra - DF;1009; R$ 120,00 ; R$ 597,65 ;Livre;Teresa;49;49;60;60;8;13;13;2;16;58
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;2;1;2;21/05/2024;S3;-;Mafra - REC;1010; R$ 120,00 ; R$ 239,06 ;Livre;Teresa;0;0;60;60;1;0;0;1;2;45
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;9;1;9;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 120,00 ; R$ 1.075,77 ;Livre;Teresa;5;46;60;60;11;2;17;3;23;62
COMPRA SEMANAL;209157;ALKERAN 2MG C/25 CPR REV (G);ASPEN;5;1;5;21/05/2024;S3;53;Mafra - RN;1010->1024; R$ 120,00 ; R$ 597,65 ;Livre;Teresa;39;54;60;60;10;13;18;3;20;60
COMPRA SEMANAL;209220;NUBAIN (A2) 10 MG/ML C/ 25 AMP DE 1 ML;CRISTALIA;48;48;48;21/05/2024;S3;-;Mafra - DF;1009; R$ 413,00 ; R$ 19.800,00 ;Livre;Alessandro;0;0;60;60;11;0;0;11;37;100
COMPRA SEMANAL;209336;GRANISETRONA (GEN) 1MG/ML CX 1 AMP 3ML;HYPOFARMA;36;1;36;21/05/2024;S3;-;Mafra - RPO;1001; R$ 13,00 ; R$ 450,00 ;Livre;Alessandro;0;0;60;30;59;0;0;33;3;1
COMPRA SEMANAL;209336;GRANISETRONA (GEN) 1MG/ML CX 1 AMP 3ML;HYPOFARMA;69;1;69;21/05/2024;S3;-;Mafra - LDA;1002; R$ 13,00 ; R$ 862,50 ;Livre;Alessandro;0;0;60;30;112;0;0;64;5;1
COMPRA SEMANAL;209336;GRANISETRONA (GEN) 1MG/ML CX 1 AMP 3ML;HYPOFARMA;49;1;49;21/05/2024;S3;-;Mafra - RN;1024; R$ -    ;  R$ -    ;;Alessandro;0;0;60;30;80;0;0;45;4;1
COMPRA SEMANAL;209351;PREVENAR-13 (G);PFIZER VACINA;3692;1;3692;21/05/2024;S3;-;Mafra - RPO;1001; R$ 153,00 ; R$ 563.805,32 ;Livre;Byanca;9;9;60;45;3029;952;952;894;3750;37
COMPRA SEMANAL;209351;PREVENAR-13 (G);PFIZER VACINA;2549;1;2549;21/05/2024;S3;-;Mafra - LDA;1002; R$ 161,00 ; R$ 411.383,11 ;Livre;Byanca;13;20;60;45;2744;1229;1829;809;3569;39
COMPRA SEMANAL;209356;FENOCRIS (B1) 200MG CX C/25 AMP 2ML;CRISTALIA;19;48;0;21/05/2024;S3;-;Mafra - RPO;1001; R$ 45,00 ; R$ 855,00 ;Livre;Alessandro;0;0;60;60;15;0;0;15;4;8
COMPRA SEMANAL;209356;FENOCRIS (B1) 200MG CX C/25 AMP 2ML;CRISTALIA;46;48;48;21/05/2024;S3;-;Mafra - LDA;1002; R$ 45,00 ; R$ 2.070,00 ;Livre;Alessandro;1;1;60;60;36;1;1;36;11;10
COMPRA SEMANAL;209356;FENOCRIS (B1) 200MG CX C/25 AMP 2ML;CRISTALIA;44;48;48;21/05/2024;S3;-;Mafra - DF;1009; R$ 45,00 ; R$ 1.980,00 ;Livre;Alessandro;5;5;60;60;34;6;6;34;16;14
COMPRA SEMANAL;209403;TECENTRIQ 1200MG FR 20 ML IV (G);ROCHE;14;1;14;24/05/2024;S3;-;Mafra - LDA;1002; R$ 28.087,00 ; R$ 393.217,44 ;Sexta-feira;Byanca;9;19;60;30;34;10;21;19;16;14
COMPRA SEMANAL;209403;TECENTRIQ 1200MG FR 20 ML IV (G);ROCHE;16;1;16;24/05/2024;S3;11;Mafra - CTL;1002->1003; R$ 28.087,00 ; R$ 449.391,36 ;Sexta-feira;Byanca;8;8;60;30;30;8;8;15;9;9
COMPRA SEMANAL;209403;TECENTRIQ 1200MG FR 20 ML IV (G);ROCHE;2;1;2;24/05/2024;S3;6;Mafra - DF;1002->1009; R$ 28.087,00 ; R$ 42.130,44 ;Sexta-feira;Byanca;0;43;60;30;42;0;60;31;35;25
COMPRA SEMANAL;209403;TECENTRIQ 1200MG FR 20 ML IV (G);ROCHE;5;1;5;24/05/2024;S3;-;Mafra - DF;1009; R$ 28.083,00 ; R$ 126.372,42 ;Sexta-feira;Byanca;0;43;60;30;42;0;60;31;35;25
COMPRA SEMANAL;209492;SULFATO VINCRISTINA (GEN) 1 MG 1 ML (G)*;BERGAMO;53;40;40;21/05/2024;S3;-;Mafra - LDA;1002; R$ 22,00 ; R$ 1.168,65 ;Livre;Alessandro;0;0;60;60;48;0;0;19;34;21
COMPRA SEMANAL;209492;SULFATO VINCRISTINA (GEN) 1 MG 1 ML (G)*;BERGAMO;854;40;840;21/05/2024;S3;-;Mafra - DF;1009; R$ 22,00 ; R$ 18.830,70 ;Livre;Alessandro;12;12;60;60;865;358;358;338;874;30
COMPRA SEMANAL;209544;AGUA  DESTILADA 1000ML CX 15 BOLSAS;HALEXISTAR;15;1;15;21/05/2024;S3;-;Mafra - LDA;1002; R$ 120,00 ; R$ 1.800,00 ;Livre;Alessandro;2;2;60;60;13;1;1;7;9;21
COMPRA SEMANAL;209544;AGUA  DESTILADA 1000ML CX 15 BOLSAS;HALEXISTAR;23;1;23;21/05/2024;S3;-;Mafra - CTL;1003; R$ 120,00 ; R$ 2.760,00 ;Livre;Alessandro;0;0;60;60;20;0;0;11;12;17
COMPRA SEMANAL;209659;DIPRIVAN (PROPOFOL) (C1) 10MG/ML CX C/5 AMP 20ML (G);ASPEN;1;1;1;21/05/2024;S3;-;Mafra - LDA;1002; R$ 186,00 ; R$ 185,78 ;Livre;Teresa;60;60;60;60;4;8;8;0;9;65
COMPRA SEMANAL;209662;DIPRIVAN (PROPOFOL) (C1) PFS 2% 50ML X 1 SER (G);ASPEN;11;1;11;21/05/2024;S3;-;Mafra - CTL;1003; R$ 364,00 ; R$ 4.000,81 ;Livre;Teresa;27;27;60;60;11;10;10;1;20;55
COMPRA SEMANAL;209662;DIPRIVAN (PROPOFOL) (C1) PFS 2% 50ML X 1 SER (G);ASPEN;101;1;101;21/05/2024;S3;-;Mafra - DF;1009; R$ 364,00 ; R$ 36.734,71 ;Livre;Teresa;3;39;60;60;164;15;215;14;302;55
COMPRA SEMANAL;209662;DIPRIVAN (PROPOFOL) (C1) PFS 2% 50ML X 1 SER (G);ASPEN;112;1;112;21/05/2024;S3;-;Mafra - REC;1010; R$ 364,00 ; R$ 40.735,52 ;Livre;Teresa;44;44;60;60;224;325;325;19;418;56
COMPRA SEMANAL;209662;DIPRIVAN (PROPOFOL) (C1) PFS 2% 50ML X 1 SER (G);ASPEN;755;1;755;21/05/2024;S3;51;Mafra - RJ;1009->1023; R$ 364,00 ; R$ 274.601,05 ;Livre;Teresa;1;9;60;60;563;27;177;182;895;48
COMPRA SEMANAL;209662;DIPRIVAN (PROPOFOL) (C1) PFS 2% 50ML X 1 SER (G);ASPEN;145;1;145;21/05/2024;S3;-;Mafra - RJ;1023; R$ 364,00 ; R$ 52.737,95 ;Livre;Teresa;1;9;60;60;563;27;177;182;895;48
